stateId,2011,2012,2013,2014,2015,2016,2017,2018
25,27.5121556644048,27.51693585602215,27.521305590640164,27.544965411222137,27.57053359256859,27.591364503816795,27.56316171138506,27.8
26,27.40092416417505,27.399618502622793,27.44063407360904,27.452609158679447,27.43119883368846,27.393400791904973,27.41787608847963,27.442257217847768
27,27.63848756995965,27.606447389952546,27.614604462474645,27.613238077792026,27.593371688840946,27.587178877259753,27.552750278249665,27.666666666666668
28,27.10832113500732,27.08410613086038,27.115180394826414,27.159045725646124,27.11460787613598,27.17543859649123,27.149318585818683,27.0
29,27.297619047619047,27.307233407904548,27.297908184753616,27.298995330408943,27.31007431874484,27.3038377986966,27.297036252976977,27.468164794007492
30,27.47365333854727,27.470710571923743,27.467705088265838,27.443735035913807,27.474407818452875,27.437778539595474,27.42232734153264,27.481781376518217
31,27.44113759262968,27.453082560344384,27.483486130700516,27.500302903210773,27.4989645715565,27.484523892328024,27.440587449933243,27.525821596244132
32,27.477393373604247,27.436687631027254,27.477565353101834,27.413078579117332,27.416157501697217,27.400109170305676,27.37836593785961,27.33606557377049
33,27.55937846836848,27.56671105193076,27.589238641649867,27.577633711507293,27.58460878272064,27.547712009995315,27.556751128080528,27.88888888888889
34,27.509006657094375,27.49216660298051,27.503482885177142,27.497076023391813,27.49204939148974,27.445995303939473,27.429610829103215,27.75
35,27.34274104985724,27.35236089558856,27.342761524344166,27.33861589328469,27.33935833709896,27.32180276068518,27.277122817489925,27.274193548387096
36,27.476091205211727,27.51199200532978,27.473441368444746,27.48553291998819,27.46969943135662,27.4452357040689,27.44650190397969,28.166666666666668
37,27.316666666666666,27.34380084607875,27.3321729365525,27.375034106412006,27.39944306930693,27.38751879699248,27.396534148827726,27.266968325791854
38,27.512218223148324,27.474607762180018,27.47652733118971,27.492886704604242,27.494452289691345,27.47720797720798,27.439113870467054,28.2
39,27.38145682001614,27.37217351176742,27.369042633386382,27.360601614086573,27.352287086176396,27.349874320927594,27.317063266466334,27.071428571428573
40,27.227087820052645,27.27112627986348,27.263525725991084,27.267481894811823,27.24488950276243,27.276638396299152,27.273522640061397,27.319298245614036
41,27.49959826450265,27.4838282579913,27.51188669701568,27.50615148019992,27.48393762915649,27.519092418372992,27.49011562849683,27.6
42,27.421447908479607,27.43006516138809,27.41409691629956,27.42405643092708,27.469651915340215,27.47087378640777,27.426520012221204,28.2
44,27.465152217586155,27.49085588880761,27.481100184388445,27.524786324786326,27.46817148424813,27.48749315318605,27.46222699606158,27.242424242424242
45,27.284570540225417,27.300463217398132,27.33989501312336,27.321623589370223,27.359341135674036,27.312020003572066,27.311460674157303,27.475524475524477
46,27.46739393939394,27.50190791147291,27.51836793959634,27.517050067659,27.50900776053215,27.512767066180302,27.42430795847751,27.5625
47,27.21861729233905,27.163468372423598,27.17248530936744,27.18296943231441,27.18935683969964,27.26739339531901,27.248655010087425,27.338709677419356
48,27.325470430107526,27.340667846085804,27.311507565850924,27.342669845053635,27.296815899869337,27.326015465291974,27.285509439974508,27.714285714285715
49,27.563453450977157,27.586818033322444,27.609732142857144,27.63415772281848,27.605859923740717,27.602961213552547,27.580963938973646,27.384615384615383
50,27.5872812633376,27.616390728476823,27.6428011906627,27.670331371941778,27.6194526055358,27.602848828304488,27.57865515114127,27.59259259259259
51,27.464367117459354,27.497694602657987,27.482030601352154,27.481136074607885,27.494067007910655,27.46858432036097,27.456032088861463,27.894736842105264
53,27.460013577732518,27.4906462585034,27.50867415730337,27.492698917254394,27.511700273836198,27.512503512222533,27.47408916044354,27.571428571428573
54,27.13401670463174,27.13888888888889,27.14749362786746,27.17070805043647,27.184343434343432,27.178130263896687,27.11760395676864,27.25
55,27.436568589988536,27.49358202968311,27.43359437430078,27.485257502293276,27.46472893533638,27.455016660496113,27.48241024715858,27.51310861423221
56,27.535322509872753,27.464930500079884,27.469444876380035,27.466113632806387,27.464181286549707,27.452922802320394,27.4632945389436,27.0
