stateId,2011,2012,2013,2014,2015,2016,2017,2018
28,2.891678864992681,2.9158938691396186,2.8848196051735875,2.840954274353877,2.885392123864019,2.824561403508772,2.8506814141813153,3.0
29,2.7023809523809526,2.692766592095451,2.702091815246385,2.701004669591057,2.689925681255161,2.6961622013034034,2.702963747023022,2.5318352059925093
30,2.5263466614527323,2.5292894280762566,2.532294911734164,2.556264964086193,2.525592181547126,2.5622214604045253,2.5776726584673604,2.5182186234817814
31,2.5588624073703183,2.5469174396556142,2.516513869299483,2.499697096789226,2.5010354284434992,2.5154761076719763,2.5594125500667557,2.4741784037558685
32,2.522606626395753,2.5633123689727464,2.522434646898166,2.5869214208826694,2.5838424983027832,2.5998908296943233,2.6216340621403913,2.6639344262295084
33,2.4406215316315207,2.433288948069241,2.4107613583501317,2.422366288492707,2.415391217279359,2.4522879900046854,2.4432488719194723,2.111111111111111
34,2.4909933429056257,2.507833397019488,2.4965171148228595,2.502923976608187,2.50795060851026,2.554004696060527,2.570389170896785,2.25
35,2.657258950142763,2.647639104411439,2.657238475655835,2.6613841067153117,2.6606416629010394,2.6781972393148177,2.7228771825100733,2.725806451612903
36,2.5239087947882735,2.48800799467022,2.5265586315552553,2.51446708001181,2.5303005686433795,2.5547642959310997,2.5534980960203093,1.8333333333333333
37,2.683333333333333,2.6561991539212495,2.6678270634475014,2.6249658935879947,2.6005569306930694,2.6124812030075186,2.603465851172273,2.733031674208145
38,2.4877817768516763,2.5253922378199833,2.5234726688102893,2.507113295395758,2.5055477103086545,2.522792022792023,2.5608861295329475,1.8
39,2.618543179983858,2.6278264882325795,2.6309573666136195,2.6393983859134265,2.6477129138236037,2.6501256790724073,2.682936733533664,2.9285714285714284
40,2.772912179947356,2.728873720136519,2.7364742740089167,2.7325181051881753,2.755110497237569,2.723361603700848,2.7264773599386034,2.680701754385965
41,2.5004017354973485,2.5161717420087006,2.4881133029843197,2.493848519800077,2.5160623708435095,2.4809075816270063,2.5098843715031705,2.4
42,2.5785520915203914,2.569934838611911,2.5859030837004404,2.5759435690729204,2.530348084659787,2.529126213592233,2.5734799877787964,1.8
44,2.5348477824138462,2.5091441111923922,2.518899815611555,2.4752136752136753,2.5318285157518674,2.5125068468139493,2.5377730039384176,2.757575757575758
45,2.7154294597745823,2.6995367826018684,2.6601049868766404,2.678376410629778,2.6406588643259643,2.6879799964279334,2.688539325842697,2.5244755244755246
46,2.5326060606060605,2.4980920885270925,2.4816320604036592,2.4829499323410014,2.4909922394678494,2.4872329338196977,2.5756920415224913,2.4375
47,2.781382707660948,2.8365316275764036,2.8275146906325612,2.8170305676855896,2.810643160300359,2.7326066046809876,2.7513449899125755,2.661290322580645
48,2.674529569892473,2.6593321539141974,2.6884924341490755,2.6573301549463646,2.703184100130665,2.6739845347080258,2.714490560025492,2.2857142857142856
49,2.4365465490228417,2.4131819666775565,2.3902678571428573,2.365842277181521,2.3941400762592817,2.3970387864474523,2.419036061026352,2.6153846153846154
50,2.4127187366623986,2.383609271523179,2.3571988093373024,2.329668628058222,2.380547394464203,2.3971511716955125,2.421344848858729,2.4074074074074074
51,2.5356328825406473,2.5023053973420124,2.517969398647847,2.5188639253921155,2.505932992089344,2.53141567963903,2.5439679111385374,2.1052631578947367
53,2.5399864222674813,2.5093537414965987,2.491325842696629,2.5073010827456046,2.488299726163804,2.4874964877774657,2.525910839556461,2.4285714285714284
54,2.8659832953682614,2.861111111111111,2.8525063721325403,2.8292919495635305,2.8156565656565657,2.821869736103313,2.882396043231361,2.75
55,2.5634314100114635,2.506417970316887,2.566405625699217,2.5147424977067225,2.5352710646636187,2.5449833395038874,2.5175897528414217,2.48689138576779
56,2.4646774901272486,2.535069499920115,2.530555123619966,2.533886367193614,2.5358187134502925,2.547077197679607,2.536705461056401,3.0
